id,streetAddress,city,county,price,yearBuilt,buildingArea,homeType,levels,Cluster
93433-15435881,131 Janet Ave,Grover Beach,San Luis Obispo County,0.005210526315789474,0.19781978197819783,0.0,0.0,0.25,1
93433-69023618,690 Balboa St,Grover Beach,San Luis Obispo County,0.012105263157894737,0.20052005200520054,0.0,0.0,0.25,1
90815-21204316,2121 Fanwood Ave,Long Beach,Los Angeles County,0.00863157894736842,0.19511951195119512,0.0,0.0,0.25,1
93433-15434750,1205 Mentone Ave,Grover Beach,San Luis Obispo County,0.005263157894736842,0.19541954195419542,0.0,0.0,0.25,1
90755-21165034,3373 Falcon Ave,Signal Hill,Los Angeles County,0.008314736842105264,0.19301930193019304,0.0,0.0,0.25,1
90815-21205697,5849 E Walton St,Long Beach,Los Angeles County,0.011577894736842105,0.19541954195419542,0.0,0.0,0.25,1
93460-122065143,3623 Oak View Rd,Santa Ynez,Santa Barbara County,0.02236842105263158,0.19861986198619863,0.00020526740438594644,0.0,0.25,1
93460-15959504,1245 Catarina St,Santa Ynez,Santa Barbara County,0.00923157894736842,0.19621962196219622,0.0,0.0,0.25,1
93460-119285827,2789 Spring Canyon Rd,Santa Ynez,Santa Barbara County,0.04736842105263158,0.19791979197919793,0.0003752199865119451,0.0,0.25,1
93265-16262666,41456 Balch Park Rd,Springville,Tulare County,0.05210526315789474,0.19821982198219823,0.0,0.0,0.25,1
91942-17000704,7345 W Point Ave,La Mesa,San Diego County,0.006578947368421052,0.19421942194219421,0.0,0.0,0.25,1
92139-17101323,5780 Calle Felicidad,San Diego,San Diego County,0.006568421052631579,0.19601960196019602,0.0,0.0,0.25,1
92114-17120681,7404 Gatewood Ln,San Diego,San Diego County,0.007105263157894737,0.19611961196119612,0.0,0.0,0.25,1
92139-17130941,2441 Calle Tortuosa,San Diego,San Diego County,0.0063052631578947365,0.19591959195919592,0.0,0.0,0.25,1
91423-19985950,14006 Huston St,Sherman Oaks,Los Angeles County,0.018789473684210526,0.19481948194819482,0.0,0.0,0.25,1
91423-20028766,13486 Contour Dr,Sherman Oaks,Los Angeles County,0.011568421052631579,0.1938193819381938,0.0,0.0,0.25,1
91803-20715824,1307 S Palm Ave,Alhambra,Los Angeles County,0.009252631578947368,0.19541954195419542,0.0,0.0,0.25,1
92065-16757256,23448 Calistoga Pl,Ramona,San Diego County,0.00842,0.20002000200020004,0.0,0.0,0.25,1
92065-16752263,1758 El Cajon Ln,Ramona,San Diego County,0.006831578947368421,0.19721972197219723,0.0,0.0,0.25,1
92065-16756542,24912 Via Lopez Ct,Ramona,San Diego County,0.009,0.19891989198919893,0.0,0.0,0.25,1
91803-20715742,1300 Midwickhill Dr,Alhambra,Los Angeles County,0.008505263157894736,0.19501950195019502,0.0,0.0,0.25,1
92065-125984680,1702 Olive St,Ramona,San Diego County,0.00842,0.20162016201620162,0.0,0.0,0.25,1
92065-16754771,24021 Vista Vicente Ct,Ramona,San Diego County,0.0075778947368421055,0.19791979197919793,0.0,0.0,0.25,1
92065-295344757,19754 Sunset Oaks Dr,Ramona,San Diego County,0.02631578947368421,0.20092009200920094,0.0,0.0,0.25,1
91803-20716860,1515 S 8th St,Alhambra,Los Angeles County,0.007978947368421052,0.19241924192419244,0.0,0.0,0.25,1
92065-16757014,15929 Caras Ct,Ramona,San Diego County,0.004,0.19841984198419843,0.0,0.0,0.25,1
91803-20684136,1019 Winthrop Dr #A,Alhambra,Los Angeles County,0.007684210526315789,0.1935193519351935,0.0,0.0,0.25,1
92065-16751990,2334 San Diego Ave,Ramona,San Diego County,0.006263157894736842,0.19761976197619763,0.0,0.0,0.25,1
91910-17176464,610 Melrose Ave,Chula Vista,San Diego County,0.00731578947368421,0.19691969196919692,0.0,0.0,0.25,1
92065-16757456,24044 Nectar Way,Ramona,San Diego County,0.006578947368421052,0.19791979197919793,0.0,0.0,0.25,1
92065-16750544,801 Poplar St,Ramona,San Diego County,0.007989473684210525,0.19601960196019602,0.0,0.0,0.25,1
92065-66110281,15435 Manzanita Ranch Rd,Ramona,San Diego County,0.015789473684210527,0.20052005200520054,0.0,0.0,0.25,1
92065-16755373,23815 Oak Meadow Dr,Ramona,San Diego County,0.007210526315789474,0.19861986198619863,0.0,0.0,0.25,1
92065-16752225,1262 Anna Rose Ln,Ramona,San Diego County,0.007568421052631579,0.19901990199019903,0.0,0.0,0.25,1
92065-16753487,627 Amigos Rd,Ramona,San Diego County,0.004894736842105263,0.19901990199019903,0.0,0.0,0.25,1
92065-16756422,16203 Aneas Ct,Ramona,San Diego County,0.008157894736842105,0.19881988198819883,0.0,0.0,0.25,1
93463-15958841,349 Freya Dr,Solvang,Santa Barbara County,0.012105263157894737,0.19931993199319933,0.0,0.0,0.25,1
90044-20929145,644 W 60th St,Los Angeles,Los Angeles County,0.005778947368421053,0.19131913191319133,0.0,0.0,0.25,1
93463-131087405,1475 Dove Meadow Rd,Solvang,Santa Barbara County,0.02736842105263158,0.19701970197019703,0.0003200405767307767,0.0,0.25,1
93463-15957775,1325 Ladan Dr,Solvang,Santa Barbara County,0.04731578947368421,0.20032003200320034,0.0005851224613195097,0.0,0.25,1
90002-20958215,620 E Colden Ave,Los Angeles,Los Angeles County,0.005252631578947368,0.19411941194119411,0.0,0.0,0.25,1
93463-131087923,1105 Fredensborg Canyon Rd,Solvang,Santa Barbara County,0.03889473684210526,0.20092009200920094,0.0008600262808492906,0.0,0.25,1
91977-17127164,9352 Corte Pato,Spring Valley,San Diego County,0.00842,0.19771977197719773,0.0,0.0,0.25,1
92114-17119505,7404 Skyline Dr,San Diego,San Diego County,0.006735789473684211,0.19581958195819582,0.0,0.0,0.25,1
92065-16750012,2225 Tyler Way,Ramona,San Diego County,0.009947368421052632,0.20082008200820084,0.0,0.0,0.25,1
92629-25584925,33041 Big Sur St,Dana Point,Orange County,0.015778947368421052,0.19621962196219622,0.0,0.0,0.25,1
92629-25581695,23831 Dasya Cir,Dana Point,Orange County,0.023673684210526316,0.19741974197419743,0.0,0.0,0.25,1
92139-17131978,6464 Calle Pavana,San Diego,San Diego County,0.007368410526315789,0.19851985198519853,0.0,0.0,0.25,1
96140-17709607,5285 N Lake Blvd,Carnelian Bay,Placer County,0.03152631578947369,0.20072007200720074,0.0,0.0,0.25,1
90221-21008554,1502 N McDivitt Ave,Compton,Los Angeles County,0.004789473684210527,0.19261926192619264,0.0,0.0,0.25,1
90221-21015565,1600 E San Marcus St,Compton,Los Angeles County,0.005262105263157894,0.19561956195619562,0.0,0.0,0.25,1
90221-21015200,705 S Thorson Ave,Compton,Los Angeles County,0.0,0.19481948194819482,0.0,0.0,0.25,1
90221-21008279,608 E Elm St,Compton,Los Angeles County,0.006,0.19291929192919294,0.0,0.0,0.25,1
90221-21008452,1114 N Rose Ave,Compton,Los Angeles County,0.005157894736842105,0.19301930193019304,0.0,0.0,0.25,1
92660-25477673,2101 Aralia St,Newport Beach,Orange County,0.022105252631578948,0.19651965196519652,0.0,0.0,0.25,1
92660-25480347,45 Shearwater Pl,Newport Beach,Orange County,0.01263157894736842,0.19861986198619863,0.0,0.0,0.25,1
92660-25213683,1506 Anita Ln,Newport Beach,Orange County,0.038421052631578946,0.19611961196119612,0.0,0.0,0.25,1
92660-25213147,1736 Irvine Ave,Newport Beach,Orange County,0.018936842105263158,0.19581958195819582,0.0,0.0,0.25,1
92660-25475882,20221 Orchid St,Newport Beach,Orange County,0.019989473684210526,0.19521952195219522,0.0,0.0,0.25,1
91384-2069919974,28723 Harding Ave,Castaic,Los Angeles County,0.006157894736842105,0.20212021202120212,0.0,0.0,0.25,1
92660-25213355,1201 Highland Dr,Newport Beach,Orange County,0.030473684210526316,0.19741974197419743,0.0,0.0,0.25,1
92025-16697592,717 W 5th Ave,Escondido,San Diego County,0.0063052631578947365,0.19591959195919592,0.0,0.0,0.25,1
90221-21014976,521 S Ward Ave,Compton,Los Angeles County,0.006789473684210527,0.1935193519351935,0.0,0.0,0.25,1
92026-16688012,640 Cameo Dr,Escondido,San Diego County,0.006841052631578947,0.19671967196719672,0.0,0.0,0.25,1
92660-25213930,1736 Antigua Way,Newport Beach,Orange County,0.03152631578947369,0.19651965196519652,0.0,0.0,0.25,1
92660-25213555,1227 Marian Ln,Newport Beach,Orange County,0.027357894736842105,0.19591959195919592,0.0,0.0,0.25,1
94571-61734344,660 Cypress Dr,Rio Vista,Solano County,0.00468421052631579,0.19981998199819984,0.00016013064718495068,0.0,0.25,1
91384-2075915574,28942 Keningston Rd,Castaic,Los Angeles County,0.0052631473684210525,0.19511951195119512,0.0,0.0,0.25,1
94571-61734309,15 Arrowhead Ct,Rio Vista,Solano County,0.005210526315789474,0.19991999199919994,0.00022789096239622547,0.0,0.25,1
91384-65241006,31866 Marcasite Ln,Castaic,Los Angeles County,0.004894736842105263,0.19861986198619863,0.0,0.0,0.25,1
91384-20231050,31506 Arrow Point Dr,Castaic,Los Angeles County,0.006578947368421052,0.19811981198119813,0.0,0.0,0.25,1
91384-20320742,31045 Romero Canyon Rd,Castaic,Los Angeles County,0.011504210526315789,0.19881988198819883,0.0,0.0,0.25,1
94571-15652056,35 Highland Dr,Rio Vista,Solano County,0.005989473684210526,0.19601960196019602,0.00020184628097951398,0.0,0.25,1
95338-112376479,4814 Old Hwy,Mariposa,Mariposa County,0.0029473684210526317,0.19481948194819482,0.0,0.0,0.25,1
90404-20473663,2005 19th St,Santa Monica,Los Angeles County,0.018894736842105263,0.19501950195019502,0.0,0.0,0.25,1
95338-19235037,3826 Pinecrest Dr,Mariposa,Mariposa County,0.0038736842105263156,0.19841984198419843,0.0,0.0,0.25,1
95338-2069997810,7310 State Highway 49 N,Mariposa,Mariposa County,0.0019210526315789473,0.19001900190019003,0.0,0.0,0.25,1
95338-2069909807,5655-5655 Pilot Peak Rd #5659,Mariposa,Mariposa County,0.0052631473684210525,0.20052005200520054,0.0,0.0,0.25,1
92025-16691662,524 E 4th Ave,Escondido,San Diego County,0.007894726315789474,0.19501950195019502,0.0,0.0,0.25,1
92407-241752572,18025 Crabapple Ct,San Bernardino,San Bernardino County,0.0056314736842105265,0.20172017201720172,0.0,0.0,0.25,1
90221-21014495,711 S Crane Ave,Compton,Los Angeles County,0.005683157894736842,0.19281928192819284,0.0,0.0,0.25,1
95307-16021864,3508 Timberly Ln,Ceres,Stanislaus County,0.003156842105263158,0.19741974197419743,0.0,0.0,0.25,1
93601-19142776,41829 Road 600,Ahwahnee,Madera County,0.0030421052631578946,0.19621962196219622,0.0,0.0,0.25,1
93601-19142667,42787 Primrose Ln,Ahwahnee,Madera County,0.004936842105263158,0.19901990199019903,0.0,0.0,0.25,1
90504-20374320,16923 Van Ness Ave,Torrance,Los Angeles County,0.009042105263157895,0.19681968196819682,0.0,0.0,0.25,1
91746-21450828,348 S 3rd Ave,La Puente,Los Angeles County,0.006314736842105263,0.19651965196519652,0.0,0.0,0.25,1
91746-21414061,119 Collwood Ave,La Puente,Los Angeles County,0.006831578947368421,0.19461946194619462,0.0,0.0,0.25,1
90266-20414186,1509 Faymont Ave,Manhattan Beach,Los Angeles County,0.0,0.19501950195019502,0.0,0.0,0.25,1
90250-20348425,4477 W 134th St,Hawthorne,Los Angeles County,0.008947368421052631,0.19421942194219421,0.0,0.0,0.25,1
91913-54907377,1277 Whitewing Pl,Chula Vista,San Diego County,0.009463157894736842,0.20032003200320034,0.0,0.0,0.25,1
90260-20368120,4626 W 167th St,Lawndale,Los Angeles County,0.01,0.19611961196119612,0.0,0.0,0.25,1
91913-60552387,1655 View Park Way,Chula Vista,San Diego County,0.010652631578947368,0.20042004200420044,0.0,0.0,0.25,1
91913-17182976,907 Scripps Ave,Chula Vista,San Diego County,0.007842105263157895,0.19681968196819682,0.0,0.0,0.25,1
93669-83906044,35853 Sierra Linda Dr,Wishon,Madera County,0.002631578947368421,0.19541954195419542,0.0,0.0,0.25,1
92262-18024160,1392 N Paseo De Anza,Palm Springs,Riverside County,0.0029473684210526317,0.19521952195219522,0.0,0.0,0.25,1
92262-18017155,2950 N Sunrise Way,Palm Springs,Riverside County,0.00968421052631579,0.19931993199319933,0.0,0.0,0.25,1
90221-21007833,1540 S Mayo Ave,Compton,Los Angeles County,0.007210526315789474,0.19471947194719472,0.0,0.0,0.25,1
92264-17740941,2737 S Camino Real,Palm Springs,Riverside County,0.007884210526315789,0.19621962196219622,0.0,0.0,0.25,1
92262-18017344,2306 E Finley Rd,Palm Springs,Riverside County,0.006726315789473684,0.19791979197919793,0.0,0.0,0.25,1
92262-18016751,2340 N Duane Rd,Palm Springs,Riverside County,0.021042105263157893,0.19591959195919592,0.0,0.0,0.25,1
92262-83143802,1201 Solana Trl,Palm Springs,Riverside County,0.004894736842105263,0.20072007200720074,0.0,0.0,0.25,1
91602-20042333,4607 Forman Ave,North Hollywood,Los Angeles County,0.03,0.19501950195019502,0.0,0.0,0.25,1
92262-18024145,1126 N May Dr,Palm Springs,Riverside County,0.014473684210526316,0.19561956195619562,0.0,0.0,0.25,1
91602-20018714,11101 Sarah St,North Hollywood,Los Angeles County,0.01468421052631579,0.19241924192419244,0.0,0.0,0.25,1
92262-18018664,1330 E Vista Chino Rd,Palm Springs,Riverside County,0.007568421052631579,0.20022002200220024,0.0,0.0,0.25,1
90221-21014561,4202 E San Luis St,Compton,Los Angeles County,0.007105252631578947,0.19511951195119512,0.0,0.0,0.25,1
90221-64940346,3652 E Josephine Ct,Compton,Los Angeles County,0.004736842105263158,0.19401940194019401,0.0,0.0,0.25,1
93643-19146324,54326 Wildwood Springs Trl,North Fork,Madera County,0.0044631578947368425,0.19971997199719974,0.0,0.0,0.25,1
93312-19030520,3015 Odessa Ct,Bakersfield,Kern County,0.0035778947368421054,0.19991999199919994,0.0001728219114346194,0.0,0.25,1
93643-19146060,59480 Road 225,North Fork,Madera County,0.0026842105263157894,0.19501950195019502,0.0,0.0,0.25,1
90221-21241971,1623 S Washington Ave,Compton,Los Angeles County,0.007157894736842105,0.19531953195319532,0.0,0.0,0.25,1
93309-18996249,6608 Columbia Ln,Bakersfield,Kern County,0.003368421052631579,0.19771977197719773,0.00017580159956280252,0.0,0.25,1
91602-20042996,10638 Camarillo St,North Hollywood,Los Angeles County,0.011197894736842105,0.19411941194119411,0.0,0.0,0.25,1
92683-25310474,5761 Alfred Ave,Westminster,Orange County,0.0,0.19591959195919592,0.0,0.0,0.25,1
95338-112423541,5835 Allred Rd,Mariposa,Mariposa County,0.0036842105263157894,0.19851985198519853,0.0,0.0,0.25,1
95338-325565125,3396-3398 Ben Hur Rd,Mariposa,Mariposa County,0.019736842105263157,0.19301930193019304,0.0,0.0,0.25,1
90001-20931031,1401 E 59th St,Los Angeles,Los Angeles County,0.005042105263157895,0.19091909190919093,0.0,0.0,0.25,1
90001-20944871,8407 S Central Ave,Los Angeles,Los Angeles County,0.004826315789473684,0.19491949194919492,0.0,0.0,0.25,1
90001-20942407,1934 E 75th St,Los Angeles,Los Angeles County,0.005789473684210527,0.19261926192619264,0.0,0.0,0.25,1
90001-20932437,6506 Parmelee Ave,Los Angeles,Los Angeles County,0.009473684210526316,0.19211921192119213,0.0,0.0,0.25,1
90001-20940995,826 E 74th St,Los Angeles,Los Angeles County,0.0050526315789473685,0.19481948194819482,0.0,0.0,0.25,1
91311-20162962,22231 Chatsworth St,Chatsworth,Los Angeles County,0.02394736842105263,0.19321932193219324,0.0,0.0,0.25,1
91311-20199010,21608 Mayan Dr,Chatsworth,Los Angeles County,0.007357894736842105,0.19751975197519753,0.0,0.0,0.25,1
90001-20943412,8231 Holmes Ave,Los Angeles,Los Angeles County,0.0052631473684210525,0.19231923192319234,0.0,0.0,0.25,1
90001-20941911,1210 E 77th Pl,Los Angeles,Los Angeles County,0.005525263157894737,0.19271927192719274,0.0,0.0,0.25,1
90001-20944696,818 E 82nd St,Los Angeles,Los Angeles County,0.006094736842105263,0.19301930193019304,0.0,0.0,0.25,1
91311-20162828,21904 Germain St,Chatsworth,Los Angeles County,0.008052631578947369,0.19761976197619763,0.0,0.0,0.25,1
91311-20165202,22316 Acorn St,Chatsworth,Los Angeles County,0.007357894736842105,0.19731973197319733,0.0,0.0,0.25,1
91311-67087903,21218 Lemarsh St,Chatsworth,Los Angeles County,0.008052631578947369,0.19631963196319632,0.0,0.0,0.25,1
91311-20162956,22121 Tulsa St,Chatsworth,Los Angeles County,0.02631578947368421,0.19551955195519552,0.0,0.0,0.25,1
90001-20944779,620 E 83rd St,Los Angeles,Los Angeles County,0.006842105263157895,0.19311931193119314,0.0,0.0,0.25,1
92843-25190187,10942 Woodbury Rd,Garden Grove,Orange County,0.009210526315789473,0.19531953195319532,0.0,0.0,0.25,1
92843-25195782,13142 Palm St,Garden Grove,Orange County,0.008210526315789474,0.19541954195419542,0.0,0.0,0.25,1
92843-25193829,13232 Pinto Rd,Garden Grove,Orange County,0.008947368421052631,0.19551955195519552,0.0,0.0,0.25,1
92843-25190200,13465 Mitchell Ave,Garden Grove,Orange County,0.011526315789473685,0.19531953195319532,0.0,0.0,0.25,1
90806-21193725,634 W 31st St,Long Beach,Los Angeles County,0.007,0.19451945194519452,0.0,0.0,0.25,1
92843-25196086,13072 Fondren St,Garden Grove,Orange County,0.001631578947368421,0.19591959195919592,0.0,0.0,0.25,1
90806-21196103,2066 Linden Ave,Long Beach,Los Angeles County,0.00731578947368421,0.19201920192019203,0.0,0.0,0.25,1
92843-25189564,10691 McKeen St,Garden Grove,Orange County,0.007578947368421052,0.19231923192319234,0.0,0.0,0.25,1
92843-25189762,10071 15th St,Garden Grove,Orange County,0.013157894736842105,0.19601960196019602,0.0,0.0,0.25,1
92843-25191203,10616 Kern Ave,Garden Grove,Orange County,0.008946315789473684,0.19581958195819582,0.0,0.0,0.25,1
90806-21196442,230 W 20th St,Long Beach,Los Angeles County,0.005789463157894737,0.19271927192719274,0.0,0.0,0.25,1
90806-21194700,2245 Pine Ave,Long Beach,Los Angeles County,0.004525263157894737,0.19261926192619264,0.0,0.0,0.25,1
92843-25189644,10622 Paloma Ave,Garden Grove,Orange County,0.003789473684210526,0.19471947194719472,0.0,0.0,0.25,1
90806-21194667,2311 Earl Ave,Long Beach,Los Angeles County,0.006105263157894737,0.19221922192219223,0.0,0.0,0.25,1
92629-49422998,32525 Azores Rd,Dana Point,Orange County,0.02942105263157895,0.20012001200120014,0.0,0.0,0.25,1
90806-21197224,1852 Cerritos Ave,Long Beach,Los Angeles County,0.006842105263157895,0.19241924192419244,0.0,0.0,0.25,1
90404-20474464,2213 Arizona Ave,Santa Monica,Los Angeles County,0.0152,0.19221922192219223,0.0,0.0,0.25,1
90001-20940154,7606 Maie Ave,Los Angeles,Los Angeles County,0.004889473684210526,0.19311931193119314,0.0,0.0,0.25,1
90016-20588480,2751 Hauser Blvd,Los Angeles,Los Angeles County,0.006831578947368421,0.19291929192919294,0.0,0.0,0.25,1
95338-112402954,3502 Comet Mine Ln,Mariposa,Mariposa County,0.0044736842105263155,0.20082008200820084,0.0,0.0,0.25,1
92407-17245715,5282 Carlton St,San Bernardino,San Bernardino County,0.004157894736842105,0.19621962196219622,0.0,0.0,0.25,1
95338-2078053733,4170 Bear Valley Rd,Mariposa,Mariposa County,0.011578947368421053,0.19841984198419843,0.0,0.0,0.25,1
95338-70398664,6106 Smither Rd,Mariposa,Mariposa County,0.0035263157894736843,0.19861986198619863,0.0,0.0,0.25,1
95338-112422272,5530 Royal Arches,Mariposa,Mariposa County,0.004368421052631579,0.19841984198419843,0.0,0.0,0.25,1
95338-19235134,3499 Triangle Rd,Mariposa,Mariposa County,0.002831578947368421,0.19451945194519452,0.0,0.0,0.25,1
92407-17245106,4935 N Stoddard Ave,San Bernardino,San Bernardino County,0.004157894736842105,0.19551955195519552,0.0,0.0,0.25,1
92407-17351586,5021 Citadel Ave,San Bernardino,San Bernardino County,0.004946189473684211,0.19841984198419843,0.0,0.0,0.25,1
92407-17245473,4918 N F St,San Bernardino,San Bernardino County,0.004,0.19571957195719572,0.0,0.0,0.25,1
92252-17499773,7096 Hillview Rd,Joshua Tree,San Bernardino County,0.0015473684210526315,0.19721972197219723,0.0,0.0,0.25,1
91504-20059722,2728 Kingsway Dr,Burbank,Los Angeles County,0.013157894736842105,0.19581958195819582,0.0,0.0,0.25,1
91601-20041138,5313 Strohm Ave,North Hollywood,Los Angeles County,0.012631568421052631,0.19411941194119411,0.0,0.0,0.25,1
92407-17352167,1370 Reservoir Dr,San Bernardino,San Bernardino County,0.004736842105263158,0.19881988198819883,0.0,0.0,0.25,1
92252-299171036,65645 Saturn Rd,Joshua Tree,San Bernardino County,0.005105263157894737,0.19571957195719572,0.0,0.0,0.25,1
90001-20931785,1714 E 66th St,Los Angeles,Los Angeles County,0.0031473684210526318,0.19221922192219223,0.0,0.0,0.25,1
92116-16946517,4728 Works Pl,San Diego,San Diego County,0.009463157894736842,0.19751975197519753,0.0,0.0,0.25,1
92104-16960245,3505 Wilson Ave,San Diego,San Diego County,0.01,0.19251925192519254,0.0,0.0,0.25,1
92252-17493817,7364 Quail Springs Rd,Joshua Tree,San Bernardino County,0.007894736842105263,0.19871987198719873,0.0002306499328852839,0.0,0.25,1
92592-18170992,30564 Greenway Cir,Temecula,Riverside County,0.006841052631578947,0.19861986198619863,0.0,0.0,0.25,1
90016-20597036,2342 S Cochran Ave,Los Angeles,Los Angeles County,0.010419873684210526,0.19251925192519254,0.0,0.0,0.25,1
92252-2069723168,7142 Demesne Rd,Joshua Tree,San Bernardino County,0.0034726315789473682,0.20212021202120212,0.0,0.0,0.25,1
90016-20586815,3512 S Muirfield Rd,Los Angeles,Los Angeles County,0.01468421052631579,0.19451945194519452,0.0,0.0,0.25,1
90016-20587470,5173 Obama Blvd,Los Angeles,Los Angeles County,0.00831578947368421,0.19411941194119411,0.0,0.0,0.25,1
92252-82894709,60849 Duvall Dr,Joshua Tree,San Bernardino County,0.0063052631578947365,0.20072007200720074,0.0,0.0,0.25,1
92252-17499757,61635 Alta Vista Dr,Joshua Tree,San Bernardino County,0.004578947368421052,0.19891989198919893,0.0,0.0,0.25,1
90016-20587469,5169 Obama Blvd,Los Angeles,Los Angeles County,0.012626315789473683,0.19411941194119411,0.0,0.0,0.25,1
90016-20598018,1941 Thurman Ave,Los Angeles,Los Angeles County,0.012621052631578948,0.1938193819381938,0.0,0.0,0.25,1
90016-20596511,2316 S Orange Dr,Los Angeles,Los Angeles County,0.010505263157894736,0.19251925192519254,0.0,0.0,0.25,1
90016-20587963,5773 Bowesfield St,Los Angeles,Los Angeles County,0.011526315789473685,0.19481948194819482,0.0,0.0,0.25,1
90001-20930852,1233 E 59th Pl,Los Angeles,Los Angeles County,0.005252631578947368,0.19711971197119713,0.0,0.0,0.25,1
91963-17187979,24392 Highway 94,Potrero,San Diego County,0.005252631578947368,0.19711971197119713,0.0,0.0,0.25,1
90604-21387365,15721 Lemon Dr,Whittier,Los Angeles County,0.007357894736842105,0.19611961196119612,0.0,0.0,0.25,1
92845-25229480,6619 Trinette Ave,Garden Grove,Orange County,0.002105263157894737,0.19611961196119612,0.0,0.0,0.25,1
92647-25262698,15442 Columbia Ln,Huntington Beach,Orange County,0.010521052631578947,0.19621962196219622,0.0,0.0,0.25,1
92683-25200375,8831 Rathburn Ave,Westminster,Orange County,0.009367368421052631,0.19591959195919592,0.0,0.0,0.25,1
92683-25187278,9341 Mirage Ave,Westminster,Orange County,0.01,0.19581958195819582,0.0,0.0,0.25,1
90603-21431793,14741 Dalman St,Whittier,Los Angeles County,0.0062947368421052636,0.19501950195019502,0.0,0.0,0.25,1
93280-18900914,840 D St,Wasco,Kern County,0.001578421052631579,0.19261926192619264,6.621529173740207e-05,0.0,0.25,1
90603-21460787,9020 Chanto Dr,Whittier,Los Angeles County,0.013673684210526315,0.19661966196619662,0.0,0.0,0.25,1
93402-15446458,2005 Bush Dr,Los Osos,San Luis Obispo County,0.005526315789473684,0.19751975197519753,0.0,0.0,0.25,1
90603-21460738,9118 La Alba Dr,Whittier,Los Angeles County,0.019210526315789473,0.19621962196219622,0.0,0.0,0.25,1
93402-15445911,381 Los Osos Valley Rd,Los Osos,San Luis Obispo County,0.007631578947368421,0.19721972197219723,0.0,0.0,0.25,1
93402-15447158,2192 El Dorado St,Los Osos,San Luis Obispo County,0.008410526315789474,0.19711971197119713,0.0,0.0,0.25,1
93402-15446439,2033 Ferrell Ave,Los Osos,San Luis Obispo County,0.005042105263157895,0.19601960196019602,0.0,0.0,0.25,1
92683-25180623,13911 Jasperson Way,Westminster,Orange County,0.008947368421052631,0.19531953195319532,0.0,0.0,0.25,1
93402-15446878,780 Lilac Dr,Los Osos,San Luis Obispo County,0.008410526315789474,0.19861986198619863,0.0,0.0,0.25,1
92683-25181312,7542 Brooklawn Dr,Westminster,Orange County,0.009473673684210527,0.19561956195619562,0.0,0.0,0.25,1
90603-21432098,9228 Mills Ave,Whittier,Los Angeles County,0.006831578947368421,0.19501950195019502,0.0,0.0,0.25,1
92683-25181537,13531 Chestnut St,Westminster,Orange County,0.009472631578947368,0.19561956195619562,0.0,0.0,0.25,1
92683-25305127,14141 Cavendish St,Westminster,Orange County,0.006831578947368421,0.19721972197219723,0.0,0.0,0.25,1
92683-25305335,5062 Hampton Ct,Westminster,Orange County,0.006736842105263158,0.19721972197219723,0.0,0.0,0.25,1
92024-16718923,1084 Nardo Rd,Encinitas,San Diego County,0.016305263157894736,0.20072007200720074,0.0,0.0,0.25,1
93402-15419760,670 Santa Lucia Ave,Los Osos,San Luis Obispo County,0.030473684210526316,0.19811981198119813,0.0,0.0,0.25,1
90603-21465609,16218 Lashburn St,Whittier,Los Angeles County,0.00831578947368421,0.19541954195419542,0.0,0.0,0.25,1
90603-21465016,10702 Mollyknoll Ave,Whittier,Los Angeles County,0.007893557894736843,0.19541954195419542,0.0,0.0,0.25,1
90603-21464283,10618 La Alba Dr,Whittier,Los Angeles County,0.0,0.19541954195419542,0.0,0.0,0.25,1
90603-21465503,10845 Cullman Ave,Whittier,Los Angeles County,0.008,0.19541954195419542,0.0,0.0,0.25,1
95969-18251348,340 Circlewood Dr,Paradise,Butte County,0.005789473684210527,0.20212021202120212,0.0,0.0,0.25,1
90603-21491775,8515 Lindante Dr,Whittier,Los Angeles County,0.0,0.19731973197319733,0.0,0.0,0.25,1
94590-15661012,416 Moonraker Dr,Vallejo,Solano County,0.006421052631578947,0.19801980198019803,0.0001995287457687049,0.0,0.25,1
94590-15658183,1302 Illinois St,Vallejo,Solano County,0.0054631578947368425,0.19301930193019304,0.00011510424880351727,0.0,0.25,1
94590-15658846,1481 Ohio St,Vallejo,Solano County,0.005147368421052631,0.19411941194119411,0.00013640350097904826,0.0,0.25,1
93111-96746269,1200 N San Marcos Rd,Santa Barbara,Santa Barbara County,0.0841578947368421,0.19841984198419843,0.0006952605632427217,0.0,0.25,1
91730-17599189,10297 Ironwood Ct,Cucamonga,San Bernardino County,0.0063052631578947365,0.19791979197919793,0.0,0.0,0.25,1
91730-17298562,8222 Montara Ave,Rancho Cucamonga,San Bernardino County,0.004736831578947369,0.19781978197819783,0.0,0.0,0.25,1
91730-17299488,8785 Ramona Ave,Cucamonga,San Bernardino County,0.005568421052631579,0.19711971197119713,0.0,0.0,0.25,1
90603-21467176,16359 Prudencia Dr,Whittier,Los Angeles County,0.010263157894736842,0.19551955195519552,0.0,0.0,0.25,1
91010-21585581,2074 Goodall Ave,Duarte,Los Angeles County,0.005736842105263158,0.19521952195219522,0.0,0.0,0.25,1
91010-21588402,1702 1st St,Duarte,Los Angeles County,0.007894736842105263,0.19281928192819284,0.0,0.0,0.25,1
91008-21586916,417 Long Canyon Rd,Bradbury,Los Angeles County,0.06314736842105263,0.20022002200220024,0.0,0.0,0.25,1
